TTDTargetID	Target_Name	Indication	症状	ICD9	ICD10
T83193	Vanilloid receptor 1	Overactive bladder disorder	膀胱过度活动症	"188, 596.51"	"C67, N32.81"
T83193	Vanilloid receptor 1	Overactive bladder disorder; Pain	膀胱过度活动症；疼痛	"188, 596.51, 338, 356.0, 356.8, 780"	"C67, N32.81, G64, G90.0, R52, G89"
T83193	Vanilloid receptor 1	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T83193	Vanilloid receptor 1	Unspecified	未指定		
T83193	Vanilloid receptor 1	Urinary incontinence	尿失禁	788.3	"N39.3, N39.4, R32"
T83335	HIV transmission	Bacterial infections	细菌感染	"001-009, 010-018, 020-027, 030-041, 080-088, 090-099, 100-104"	A00-B99
T83369	Coagulation factor IX	Blood forming organ disorders	血液形成器官疾病		D75.9
T83369	Coagulation factor IX	Factor IX deficiency	IX因子缺乏		D67
T83369	Coagulation factor IX	Factor IX deficiency; Haemophilia B	IX因子缺乏症；乙型血友病	286.1	D67
T83369	Coagulation factor IX	Hemophilia	血友病	286	D66-D68
T83369	Coagulation factor IX	Hemophilia A	血友病A	286	D66
T83369	Coagulation factor IX	Sepsis	败血症	995.91	"A40, A41"
T83369	Coagulation factor IX	Thrombosis; Coronary artery disease; Vascular diseases	血栓形成;冠状动脉疾病;血管疾病	"325, 410-414, 429.2, 430-459, 437.6, 453, 671.5, 671.9"	"G45-G46, I20-I25, I60-I95, I80-I82"
T83369	Coagulation factor IX	Unspecified	未指定		
T83376	Tumor suppressor candidate 2	Non-small cell lung cancer	非小细胞肺癌		C33-C34
T83386	Folate receptor alpha	Acute malaria	急性疟疾	84	B50-B54
T83386	Folate receptor alpha	Cancer	癌症	140-229	C00-C96
T83386	Folate receptor alpha	Ovarian cancer	卵巢癌	183	C56
T83386	Folate receptor alpha	Platinum-resistant ovarian cancer	铂类耐药卵巢癌	"140-229, 183"	C56
T83386	Folate receptor alpha	Renal cancer	肾癌	"140-229, 189"	C64
T83386	Folate receptor alpha	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T83391	"Fructose-1,6-bisphosphatase"	Type 2 diabetes	2型糖尿病	250	E11
T83561	Hypoxia-inducible gene DDIT4	Diabetic macular edema	糖尿病性黄斑水肿	"250, 362.01, 362.07, 362.53, 782.3"	"E08-E13, E08.3, E09.3, E10.3, E11.3, E13.3, H35.8, R60.9"
T83585	Wiskott-Aldrich syndrome protein	Wiskott-Aldrich syndrome	Wiskott-Aldrich综合征		D82.0
T83611	"HLA class II histocompatibility antigen, DRB1-1"	Multiple scierosis	多发性硬化	340	G35
T83687	Tumor necrosisfactor receptor superfamily member 13C	Primary sjogren's syndrome	原发性干燥综合征		M35.00
T83717	Nicotinic acetylcholine receptor alpha subunit	Spasms; Pain	痉挛;疼痛	"338,780"	"R52, G89"
T83793	Negative factor	Human immunodeficiency virus infection	人类免疫缺陷病毒感染	279.3	B20-B26
T83797	Hepatocyte growth factor	Advanced malignancies	晚期恶性肿瘤	140-229	C00-C96
T83797	Hepatocyte growth factor	Angina pectoris; Peripheral arterial disease	心绞痛;周围动脉疾病	"413, 443"	"I20, I73"
T83797	Hepatocyte growth factor	Grade IV malignant glioma; Glioblastoma multiforme	Ⅳ级恶性神经胶质瘤；胶质母细胞瘤	191	C71
T83813	5-hydroxytryptamine 2C receptor	Aggressive non-hodgkin's lymphoma	侵袭性非霍奇金淋巴瘤	"200, 201, 202, 202.8, 208.9"	"C81, C81-C86, C82-C85, C91-C95"
T83813	5-hydroxytryptamine 2C receptor	Alcohol use disorders	饮酒障碍	303	F10.2
T83813	5-hydroxytryptamine 2C receptor	Anxiety disorder	焦虑症	"300, 311"	"F32, F40-F42"
T83813	5-hydroxytryptamine 2C receptor	Depression	萧条	311	F30-F39
T83813	5-hydroxytryptamine 2C receptor	Drug abuse	吸毒	303-304	F10-F19
T83813	5-hydroxytryptamine 2C receptor	Generalized anxiety disorder; Major depressive disorder	广泛性焦虑症;严重抑郁症	"300, 300.02, 311, 296.2, 296.3, 710.0"	"F32, F40-F42, F41.1, F33, M32"
T83813	5-hydroxytryptamine 2C receptor	Major depressive disorder	严重抑郁症	"296.2, 296.3, 710.0"	"F32, F33, M32"
T83813	5-hydroxytryptamine 2C receptor	Metabolic disorders	代谢紊乱	270-279	E70-E89
T83813	5-hydroxytryptamine 2C receptor	Migraine headaches	偏头痛	346	G43
T83813	5-hydroxytryptamine 2C receptor	Mood disorder	情绪障碍		F30-F39
T83813	5-hydroxytryptamine 2C receptor	Neurological disease	神经系统疾病	"338, 338.2, 410, 782.3,780"	"I21, I22, R52, R52.1-R52.2, R60.9, G89"
T83813	5-hydroxytryptamine 2C receptor	Obesity	肥胖	278	E66
T83813	5-hydroxytryptamine 2C receptor	Obesity; Diabetes	肥胖;糖尿病	"250, 278"	"E08-E13, E66"
T83813	5-hydroxytryptamine 2C receptor	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T83813	5-hydroxytryptamine 2C receptor	Psychotic disorders	精神病	290-299	F20-F29
T83813	5-hydroxytryptamine 2C receptor	Sleep initiation and maintenance disorders; Primary insomnia; Schizophrenia	睡眠启动和维持障碍；原发性失眠；精神分裂症	"295, 307.41, 307.42, 327.0, 780.51, 780.52"	"F20, F51.0, G47.0"
T83813	5-hydroxytryptamine 2C receptor	Unspecified	未指定		
T83875	Amine oxidase [flavin-containing] A	Alcohol use disorders	饮酒障碍	303	F10.2
T83875	Amine oxidase [flavin-containing] A	Alzheimer disease	老年痴呆症	331	G30
T83875	Amine oxidase [flavin-containing] A	Anxiety disorder	焦虑症	"300, 311"	"F32, F40-F42"
T83875	Amine oxidase [flavin-containing] A	Depression	萧条	311	F30-F39
T83875	Amine oxidase [flavin-containing] A	Epilepsy	癫痫		G40
T83875	Amine oxidase [flavin-containing] A	Major depressive disorder	严重抑郁症	"296.2, 296.3, 710.0"	"F32, F33, M32"
T83875	Amine oxidase [flavin-containing] A	Mood disorder	情绪障碍		F30-F39
T83875	Amine oxidase [flavin-containing] A	Neuropathic pain	神经性疼痛	"356.0, 356.8"	"G64, G90.0"
T83875	Amine oxidase [flavin-containing] A	Parkinson's disease; Major depressive disorder	帕金森氏病；严重抑郁症	"332, 296.2, 296.3, 710.0"	"G20, F32, F33, M32"
T83875	Amine oxidase [flavin-containing] A	Vitiligo	白癜风	709.01	L80
T83904	Sirtuin	Retinopathy	视网膜病变	362.0-362.2	H35-H35.2
T83905	Cadherin-3	Cancer	癌症	140-229	C00-C96
T83947	Water	Medical conditions characterized by insufficient tear production	以泪液产生不足为特征的医疗状况		
T84040	Transient receptor potential cation channel subfamily A member 1	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T84040	Transient receptor potential cation channel subfamily A member 1	Throat irritation	喉咙刺激	478.29	J39.2
T84133	Phosphodiesterase 10A (PDE10A)	Huntington's disease	亨廷顿氏病	"294.1, 333.4"	"F02.2, G10"
T84133	Phosphodiesterase 10A (PDE10A)	Schizoaffective disorder; Schizophrenia	分裂情感障碍;精神分裂症	"295, 295.70"	"F20, F25"
T84133	Phosphodiesterase 10A (PDE10A)	Schizophrenia	精神分裂症	295	F20
T84160	5-Hydroxytryptamine 3 receptor	Alcohol use disorders	饮酒障碍	303	F10.2
T84160	5-Hydroxytryptamine 3 receptor	Anxiety disorder	焦虑症	"300, 311"	"F32, F40-F42"
T84160	5-Hydroxytryptamine 3 receptor	Chemotherapy-induced emesis	化学疗法引起的呕吐	787	R11
T84160	5-Hydroxytryptamine 3 receptor	Chemotherapy-induced nausea	化学疗法引起的恶心	"787, 787.0"	R11
T84160	5-Hydroxytryptamine 3 receptor	Dementia; Obesity	痴呆;肥胖	"290-294, 278"	"F01-F07, E66"
T84160	5-Hydroxytryptamine 3 receptor	Emesis	呕吐	787	R11
T84160	5-Hydroxytryptamine 3 receptor	Irritable bowel syndrome	过敏性肠综合征	"564.1, 787.91"	"A09, K58, K59.1"
T84160	5-Hydroxytryptamine 3 receptor	Major depressive disorder	严重抑郁症	"296.2, 296.3, 710.0"	"F32, F33, M32"
T84160	5-Hydroxytryptamine 3 receptor	Nausea	恶心		R11
T84160	5-Hydroxytryptamine 3 receptor	Nausea and vomiting	恶心和呕吐		"D46, C91-C95, C90"
T84160	5-Hydroxytryptamine 3 receptor	Nausea and vomiting associated with chemotherapy	恶心和呕吐与化学疗法有关		R11
T84160	5-Hydroxytryptamine 3 receptor	Nausea; Vomiting; Testicular germ cell tumor; Emesis	恶心;呕吐睾丸生殖细胞肿瘤；呕吐	"140-199, 183, 186, 210-229, 220, 222.0, 787, 787.0"	"C00-C75, C56, C62, C7A, C7B, D10-D36, D27, D29.2, D3A, R11"
T84160	5-Hydroxytryptamine 3 receptor	Schizophrenia	精神分裂症	295	F20
T84160	5-Hydroxytryptamine 3 receptor	Sleep apnea	睡眠呼吸暂停		G47.3
T84160	5-Hydroxytryptamine 3 receptor	Vomiting and nausea	呕吐和恶心	"787, 787.0"	R11
T84173	Glucosylceramidase	Metabolic disease	代谢性疾病	270-279	E70-E89
T84173	Glucosylceramidase	Metabolic disorders	代谢紊乱	270-279	E70-E89
T84316	Voltage-dependent calcium channel subunit alpha-2/delta-1	Cardiovascular disorder	心血管疾病		I00-I99
T84316	Voltage-dependent calcium channel subunit alpha-2/delta-1	Chronic obstructive pulmonary disease	慢性阻塞性肺疾病	"490-492, 494-496"	"J40-J44, J47"
T84316	Voltage-dependent calcium channel subunit alpha-2/delta-1	Generalized anxiety disorder	广泛性焦虑症	"300, 300.02, 311"	"F32, F40-F42, F41.1"
T84316	Voltage-dependent calcium channel subunit alpha-2/delta-1	Hypertension	高血压	401	I10-I16
T84316	Voltage-dependent calcium channel subunit alpha-2/delta-1	Hypertension; Angina	高血压;心绞痛	"401, 413"	"I10-I16, I20"
T84316	Voltage-dependent calcium channel subunit alpha-2/delta-1	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T84397	Tubulin beta-1 chain	Lung cancer	肺癌	162	C33-C34
T84397	Tubulin beta-1 chain	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T84486	Oxytocin receptor	Androgen decline	雄激素下降		E20-E35
T84486	Oxytocin receptor	Autism	自闭症	299	F84.0
T84486	Oxytocin receptor	Erectile dysfunction	勃起功能障碍	"302.72, 607.84"	"F52.2, N48.4"
T84486	Oxytocin receptor	Female sexual dysfunction	女性性功能障碍	302.7	F52
T84486	Oxytocin receptor	Miscarriage	流产		O03
T84486	Oxytocin receptor	Postpartum haemorrhage	产后出血	666	O72
T84486	Oxytocin receptor	Premature ejaculation	早泄	302.75	F52.4
T84486	Oxytocin receptor	Threatened pre-term labour	受威胁的早产		"O60.1, P07.3"
T84575	Samarium	Pain associated with bone cancer	与骨癌相关的疼痛		"R52, G89"
T84581	"Thioredoxin reductase, cytoplasmic"	Cancer	癌症	140-229	C00-C96
T84581	"Thioredoxin reductase, cytoplasmic"	Malaria	疟疾		B54
T84584	Sarcoglycan alpha	Unspecified	未指定		
T84621	"Cytochrome P450 11B1, mitochondrial"	Congestive heart failure; Myocardial fibrosis; Hyperaldosteronism	充血性心力衰竭；心肌纤维化；醛固酮增多症	"255.1, 425.0, 425.3, 428, 428.0, 709.2"	"E26, I42.0, I42.5, I50, L90.5"
T84621	"Cytochrome P450 11B1, mitochondrial"	Cushing's disease	库欣病	255	E24.0
T84631	Coagulation factor Xa	Acute coronary syndrome	急性冠状动脉综合征	444	I74
T84631	Coagulation factor Xa	Angina pectoris	心绞痛	413	I20
T84631	Coagulation factor Xa	Atrial fibrillation	心房颤动	"272, 427.31"	"E78, I48"
T84631	Coagulation factor Xa	Attention deficit hyperactivity disorder	注意缺陷多动障碍	314	F90
T84631	Coagulation factor Xa	Bleeding	流血的	"444, 453"	"I74, I80-I82"
T84631	Coagulation factor Xa	Blood coagulation disorders	凝血障碍		D65-D68
T84631	Coagulation factor Xa	Cerebrovascular ischaemia	脑血管缺血	434.91	I61-I63
T84631	Coagulation factor Xa	Coagulation	凝结		I80-I82
T84631	Coagulation factor Xa	Deep vein thrombosis	深静脉血栓形成	"437.6, 453, 453.40, 671.5, 671.9"	"I80-I82, I80.2"
T84631	Coagulation factor Xa	Deep venous clots	深静脉血栓	453.4	I80.2
T84631	Coagulation factor Xa	Haemophilia B; Christmas disease	乙型血友病;圣诞病	286.1	D67
T84631	Coagulation factor Xa	Hematology	血液学		D50-D77
T84631	Coagulation factor Xa	Hemophilia	血友病	286	D66-D68
T84631	Coagulation factor Xa	Prophylaxis of deep vein thrombosis	预防深静脉血栓形成	"437.6, 453, 453.40, 671.5, 671.9"	"I80-I82, I80.2"
T84631	Coagulation factor Xa	Renal cancer	肾癌	"140-229, 189"	C64
T84631	Coagulation factor Xa	Thromboembolic disorders	血栓栓塞性疾病	"437.6, 453, 671.5, 671.9"	I80-I82
T84631	Coagulation factor Xa	Thromboembolism	血栓栓塞	"437.6, 453, 671.5, 671.9"	I80-I82
T84631	Coagulation factor Xa	Thrombosis	血栓形成	"437.6, 453, 671.5, 671.9"	I80-I82
T84631	Coagulation factor Xa	Unspecified	未指定		
T84631	Coagulation factor Xa	Venous thromboembolism	静脉血栓栓塞	453	I80-I82
T84631	Coagulation factor Xa	Venous thrombosis	静脉血栓形成	"437.6, 453, 671.5, 671.9"	I80-I82
T84634	Cytochrome P450 26	Dermatological disease	皮肤病		L00-L99
T84634	Cytochrome P450 26	Psoriasis	银屑病	696	L40
T84665	Tromboxane A2 synthesis	Inflammatory disease	炎性疾病	"140-229, 147, 173, 573.3, 710-719"	"C11, C44, K75.9, M00-M25"
T84703	BDNF/NT-3 growth factors receptor	Neurodegenerative disease	神经退行性疾病	330-337	G30-G32
T84726	Rho associated protein kinase	Asthma	哮喘		J45
T84726	Rho associated protein kinase	Glaucoma	青光眼	365	H40-H42
T84726	Rho associated protein kinase	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T84726	Rho associated protein kinase	Spinal cord injury	脊髓损伤		"S14, S24, S34"
T84780	Inhibitor of apoptosis protein 2	Lymphoma	淋巴瘤	"202.8, 208.9"	C81-C86
T84803	Antigen-specific immunotherapeutic	Leukemia	白血病	208.9	C90-C95
T84885	Picornavirus capsid protein VP1	Viral infections	病毒感染	"054.0, 054.1, 054.2, 054.3, 075, 771.2, 052, 053"	"B01, B02, A60, B00, B27, G05.1, P35.2"
T84886	Solute carrier family 12 member 3	Hypertension; Edema	高血压;浮肿	401	"I10-I16, R60.9"
T84894	Casein kinase 2	Cancer	癌症	140-229	C00-C96
T84894	Casein kinase 2	Cervical cancer	宫颈癌	180	C53
T84972	Elongation factor G	Bacterial infections	细菌感染	"001-009, 010-018, 020-027, 030-041, 080-088, 090-099, 100-104"	A00-B99
T85025	Interleukin-7 receptor alpha chain	Acquired immune deficiency syndrome	获得性免疫缺陷综合征	42	B20
T85037	IgE-regulated calcium channels	Asthma	哮喘		J45
T85072	Humanpapillomavirus E7 protein	Cervical intraepithelial neoplasia	宫颈上皮内瘤变	"233.1, 622.10"	"D06, N87"
T85072	Humanpapillomavirus E7 protein	Cervical intraepithelial neoplasia; Human papillomavirus infections	宫颈上皮内瘤变；人乳头瘤病毒感染	"233.1, 622.10, 078.1079.4"	"D06, N87, B97.7"
T85072	Humanpapillomavirus E7 protein	Papillomavirus infections	乳头瘤病毒感染		B97.7
T85072	Humanpapillomavirus E7 protein	Recurrent cervical cancer; Cervical intraepithelial neoplasia	复发性宫颈癌；宫颈上皮内瘤变	"140-229, 180, 233.1, 622.10"	"C53, D06, N87"
T85129	Gamma secretase	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T85158	Lymphotoxin alpha	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T85228	mRNA of CCR3 chemokine	Allergic asthma	过敏性哮喘	"493, 995.3"	"J45, T78.4"
T85402	Interleukin-2-inducible T cell kinase	Inflammatory disorder	炎性疾病		
T85435	Insulin receptor	Alzheimer disease	老年痴呆症	331	G30
T85435	Insulin receptor	Autoimmune diabetes	自身免疫性糖尿病		E08-E13
T85435	Insulin receptor	Breast cancer	乳腺癌	"174, 175"	C50
T85435	Insulin receptor	Crohn's disease	克罗恩病	555	K50
T85435	Insulin receptor	Diabetes	糖尿病	"253.5, 588.1"	"E23.2, N25.1"
T85435	Insulin receptor	Hunter syndrome	亨特综合征		E76.1
T85435	Insulin receptor	Hypercholesterolemia	高胆固醇血症		E78
T85435	Insulin receptor	Hyperglycaemia in type 2 diabetes	2型糖尿病的高血糖	"250, 790.29"	"E11, R73.9"
T85435	Insulin receptor	Hyperlipidaemia	高脂血症	272.0-272.4	E78
T85435	Insulin receptor	Hypoglycemia	低血糖症	"250.8, 251.0, 251.1, 251.2, 270.3, 775.6, 962.3"	E16.0-E16.2
T85435	Insulin receptor	Lymphoma	淋巴瘤	"202.8, 208.9"	C81-C86
T85435	Insulin receptor	Non-insulin dependent diabetes	非胰岛素依赖型糖尿病		E11.9
T85435	Insulin receptor	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T85435	Insulin receptor	Type 1 diabetes	1型糖尿病	250	E10
T85435	Insulin receptor	Type 1/2 diabetes	1/2型糖尿病	"250, 278"	E08-E13
T85435	Insulin receptor	Type 2 diabetes	2型糖尿病	250	E11
T85467	Prostaglandin E2 receptor EP3 subtype	Asthma	哮喘		J45
T85467	Prostaglandin E2 receptor EP3 subtype	Glaucoma	青光眼	365	H40-H42
T85467	Prostaglandin E2 receptor EP3 subtype	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T85467	Prostaglandin E2 receptor EP3 subtype	Peripheral vascular disease	周边血管疾病	443.9	I73.9
T85523	Cardiac myosin	Heart failure	心脏衰竭	428	I50
T85529	T-cell-specific surface glycoprotein CD28	Autoimmune diabetes	自身免疫性糖尿病		E08-E13
T85529	T-cell-specific surface glycoprotein CD28	Heart transplant rejection	心脏移植排斥反应	996	T86
T85529	T-cell-specific surface glycoprotein CD28	Immune disorder	免疫疾病		D80-D89
T85529	T-cell-specific surface glycoprotein CD28	Kidney transplant rejection	肾脏移植排斥	996.81	T86.1
T85554	CD27	Lymphoma; Leukemia; Solid tumor	淋巴瘤白血病;实体瘤	"140-199, 202, 204-208"	"C00-C75, C7A, C7B, C81-C86"
T85574	Angiotensin II receptor	Anemia	贫血	280-285	D50-D64
T85574	Angiotensin II receptor	Hypertension	高血压	401	I10-I16
T85581	Na-K-Cl symporter	Chronic heart failure	慢性心力衰竭	428	I50
T85605	5-hydroxytryptamine receptor	Anxiety disorder	焦虑症	"300, 311"	"F32, F40-F42"
T85605	5-hydroxytryptamine receptor	Carcinoid syndrome	类癌综合征		E34.0
T85605	5-hydroxytryptamine receptor	Cerebrovascular ischaemia	脑血管缺血	434.91	I61-I63
T85605	5-hydroxytryptamine receptor	Headache	头痛	"339, 784.0"	"G43-G44, R51"
T85605	5-hydroxytryptamine receptor	Hyperprolactinemia; Migraine	高泌乳素血症；偏头痛	"253.1, 346"	"E22.1, G43"
T85605	5-hydroxytryptamine receptor	Migraine; Cluster headaches	偏头痛;丛集性头痛	"339.00, 339.01, 339.02, 346"	"G43, G44.0"
T85605	5-hydroxytryptamine receptor	Neuropathic pain	神经性疼痛	"356.0, 356.8"	"G64, G90.0"
T85605	5-hydroxytryptamine receptor	Obesity	肥胖	278	E66
T85605	5-hydroxytryptamine receptor	Psychotic disorders	精神病	290-299	F20-F29
T85605	5-hydroxytryptamine receptor	Schizophrenia	精神分裂症	295	F20
T85605	5-hydroxytryptamine receptor	Vomiting and nausea	呕吐和恶心	"787, 787.0"	R11
T85616	Thioredoxin	Cancer	癌症	140-229	C00-C96
T85651	mRNA of Myc proto-oncogene protein	Cancer; Coronary artery restenosis	癌症;冠状动脉再狭窄	140-229	"C00-C96, I51.89"
T85651	mRNA of Myc proto-oncogene protein	Coronary artery disease	冠状动脉疾病	"410-414, 429.2"	I20-I25
T85653	meningococcal groups ACWYconjugate	Meningococcal infection	脑膜炎球菌感染	36.9	A39
T85670	Beta-nerve growth factor	Alzheimer disease	老年痴呆症	331	G30
T85670	Beta-nerve growth factor	Chronic pain	慢性疼痛	"338.2,780"	"R52.1-R52.2, G89"
T85670	Beta-nerve growth factor	Neurodegenerative disease	神经退行性疾病	330-337	G30-G32
T85670	Beta-nerve growth factor	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T85733	"DNA topoisomerase II, beta isozyme"	Chemoprotection	化学保护	191	C71
T85733	"DNA topoisomerase II, beta isozyme"	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T85799	Cell division protein kinase 4	Advanced solid tumor	晚期实体瘤	140-199	"C00-C75, C7A, C7B"
T85799	Cell division protein kinase 4	Cancer	癌症	140-229	C00-C96
